,Date,Checking,Credit: Curr Stmt Bal,Credit: Prev Stmt Bal,Credit: Credit Billing Cycle Payment Bal,Credit: Credit End of Prev Cycle Bal,Dad Loan: Principal Balance,Dad Loan: Interest,Dad Loan: Loan Billing Cycle Payment Bal,Dad Loan: Loan End of Prev Cycle Bal,Student Loans: Principal Balance,Student Loans: Interest,Student Loans: Loan Billing Cycle Payment Bal,Student Loans: Loan End of Prev Cycle Bal,Marginal Interest,Net Gain,Net Loss,Net Worth,Loan Total,CC Debt Total,Liquid Total,Next Income Date,Memo Directives,Memo
243,20250701,2699.9999999999995,1085.0,4216.908144395,0.0,4216.908144395,11400.0,0.0,0.0,11900.0,13824.472000978674,63.586893803269504,0.0,13824.472000978674,2.270960492973913,0.0,202.27096049297393,-27889.967039176947,25288.058894781945,5301.908144395,2699.9999999999995,20250704,LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),storage unit rent (Credit +$100.00); gas (Credit +$80.00); food (Credit +$20.00)
244,20250702,2699.9999999999995,1195.0,4216.908144395,0.0,4216.908144395,11400.0,0.0,0.0,11400.0,13824.472000978674,65.85785429624342,0.0,13824.472000978674,2.270960492973913,0.0,112.27096049297391,-28002.237999669916,25290.32985527492,5411.908144395,2699.9999999999995,20250704,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
245,20250703,2476.81,1215.0,4216.908144395,0.0,4216.908144395,11400.0,0.0,0.0,11400.0,13669.410815767891,0.0,0.0,13824.472000978674,2.2721457037565784,0.0,22.27214570375658,-28024.508960162893,25069.410815767893,5431.908144395,2476.81,20250704,LOAN MIN PAYMENT (Student Loans: Interest -$68.13); LOAN MIN PAYMENT (Student Loans: Principal Balance -$155.06); LOAN MIN PAYMENT (Checking -$223.19),food (Credit +$20.00)
246,20250704,4076.81,1235.0,4216.908144395,0.0,4216.908144395,11400.0,0.0,0.0,11400.0,13669.410815767891,2.2454884296949307,0.0,13669.410815767891,2.2454884296949307,1577.754511570305,0.0,-26446.75444859259,25071.65630419759,5451.908144395,4076.81,20250718,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
247,20250705,0.0,1255.0,140.09814439499996,4076.81,4216.908144395,11400.0,0.0,0.0,11400.0,13669.410815767891,4.490976859389861,0.0,13669.410815767891,2.2454884296949307,0.0,22.24548842969493,-26468.999937022283,25073.901792627283,1395.098144395,0.0,20250718,ADDTL CC PAYMENT (Checking -$4076.81); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$4076.81),food (Credit +$20.00)
248,20250706,0.0,1275.0,140.09814439499996,4076.81,4216.908144395,11400.0,0.0,0.0,11400.0,13669.410815767891,6.7364652890847925,0.0,13669.410815767891,2.245488429694931,0.0,22.24548842969493,-26491.24542545198,25076.14728105698,1415.098144395,0.0,20250718,,food (Credit +$20.00)
249,20250707,0.0,0,1536.9716169833428,4076.81,4216.908144395,11400.0,0.0,0.0,11400.0,13669.410815767891,8.981953718779723,0.0,13669.410815767891,104.11548842969493,0.0,124.11548842969493,-26615.364386470013,25078.392769486672,1536.9716169833428,0.0,20250718,CC INTEREST (Credit: Prev Stmt Bal +$101.87); CC MIN PAYMENT ALREADY MADE (Checking -$0.00); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00),food (Credit +$20.00)
250,20250708,0.0,20.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,11.227442148474653,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26637.60987489971,25080.63825791637,1556.9716169833428,0.0,20250718,,food (Credit +$20.00)
251,20250709,0.0,40.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,13.472930578169583,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26659.855363329407,25082.883746346062,1576.9716169833428,0.0,20250718,,food (Credit +$20.00)
252,20250710,0.0,60.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,15.718419007864513,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26682.100851759104,25085.12923477576,1596.9716169833428,0.0,20250718,,food (Credit +$20.00)
253,20250711,0.0,80.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,17.963907437559445,0.0,13669.410815767891,2.245488429694932,0.0,22.24548842969493,-26704.346340188793,25087.374723205452,1616.9716169833428,0.0,20250718,,food (Credit +$20.00)
254,20250712,0.0,100.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,20.209395867254376,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26726.59182861849,25089.62021163515,1636.9716169833428,0.0,20250718,,food (Credit +$20.00)
255,20250713,0.0,120.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,22.454884296949306,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26748.837317048186,25091.86570006484,1656.9716169833428,0.0,20250718,,food (Credit +$20.00)
256,20250714,0.0,140.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,24.700372726644236,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26771.082805477883,25094.11118849454,1676.9716169833428,0.0,20250718,,food (Credit +$20.00)
257,20250715,0.0,240.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,26.945861156339166,0.0,13669.410815767891,2.2454884296949302,0.0,102.24548842969493,-26873.328293907573,25096.35667692423,1776.9716169833428,0.0,20250718,,gas (Credit +$80.00); food (Credit +$20.00)
258,20250716,0.0,260.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,29.191349586034097,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26895.57378233727,25098.60216535393,1796.9716169833428,0.0,20250718,,food (Credit +$20.00)
259,20250717,0.0,280.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,31.436838015729027,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26917.819270766966,25100.84765378362,1816.9716169833428,0.0,20250718,,food (Credit +$20.00)
260,20250718,1600.0,550.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,33.68232644542396,0.0,13669.410815767891,2.245488429694934,1327.754511570305,0.0,-25590.064759196663,25103.093142213318,2086.9716169833428,1600.0,20250801,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); phone (Credit +$250.00); food (Credit +$20.00)
261,20250719,1600.0,570.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,35.92781487511889,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25612.310247626352,25105.33863064301,2106.9716169833428,1600.0,20250801,,food (Credit +$20.00)
262,20250720,1600.0,685.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,38.17330330481382,0.0,13669.410815767891,2.2454884296949302,0.0,117.24548842969493,-25729.55573605605,25107.584119072708,2221.9716169833428,1600.0,20250801,,car insurance (Credit +$95.00); food (Credit +$20.00)
263,20250721,1600.0,705.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,40.41879173450875,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25751.801224485745,25109.8296075024,2241.9716169833428,1600.0,20250801,,food (Credit +$20.00)
264,20250722,1600.0,725.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,42.66428016420368,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25774.046712915442,25112.075095932098,2261.9716169833428,1600.0,20250801,,food (Credit +$20.00)
265,20250723,1600.0,745.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,44.90976859389861,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25796.29220134513,25114.32058436179,2281.9716169833428,1600.0,20250801,,food (Credit +$20.00)
266,20250724,1600.0,765.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,47.15525702359354,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25818.53768977483,25116.566072791487,2301.9716169833428,1600.0,20250801,,food (Credit +$20.00)
267,20250725,1600.0,785.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,49.40074545328847,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25840.783178204525,25118.81156122118,2321.9716169833428,1600.0,20250801,,food (Credit +$20.00)
268,20250726,1600.0,805.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,51.6462338829834,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25863.02866663422,25121.057049650877,2341.9716169833428,1600.0,20250801,,food (Credit +$20.00)
269,20250727,1600.0,825.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,53.89172231267833,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25885.27415506391,25123.30253808057,2361.9716169833428,1600.0,20250801,,food (Credit +$20.00)
270,20250728,1600.0,845.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,56.13721074237326,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-25907.519643493608,25125.548026510267,2381.9716169833428,1600.0,20250801,,food (Credit +$20.00)
271,20250729,1600.0,945.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,58.38269917206819,0.0,13669.410815767891,2.2454884296949302,0.0,102.24548842969493,-26009.765131923305,25127.79351493996,2481.9716169833428,1600.0,20250801,,gas (Credit +$80.00); food (Credit +$20.00)
272,20250730,1600.0,965.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,60.62818760176312,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26032.010620353,25130.039003369657,2501.9716169833428,1600.0,20250801,,food (Credit +$20.00)
273,20250731,1600.0,985.0,1536.9716169833428,0.0,1536.9716169833428,11400.0,0.0,0.0,11400.0,13669.410815767891,62.873676031458054,0.0,13669.410815767891,2.2454884296949302,0.0,22.24548842969493,-26054.25610878269,25132.28449179935,2521.9716169833428,1600.0,20250801,,food (Credit +$20.00)
274,20250801,2700.0,1105.0,1536.9716169833428,0.0,1536.9716169833428,10900.0,0.0,0.0,11400.0,13669.410815767891,65.11916446115299,0.0,13669.410815767891,2.2454884296949373,1477.754511570305,0.0,-24576.501597212387,24634.529980229046,2641.9716169833428,2700.0,20250815,INCOME (Checking +$1600.00); LOAN MIN PAYMENT (Dad Loan: Principal Balance -$500.00); LOAN MIN PAYMENT (Checking -$500.00),EMT income (Checking +$1600.00); storage unit rent (Credit +$100.00); food (Credit +$20.00)
275,20250802,2700.0,1215.0,1536.9716169833428,0.0,1536.9716169833428,10900.0,0.0,0.0,10900.0,13669.410815767891,67.36465289084792,0.0,13669.410815767891,2.2454884296949302,0.0,112.24548842969493,-24688.747085642084,24636.77546865874,2751.9716169833428,2700.0,20250815,,parking (Credit +$50.00); ai daddy (Credit +$20.00); food (Credit +$20.00); hulu (Credit +$20.00)
276,20250803,2076.8100000000004,1235.0,1536.9716169833428,0.0,1536.9716169833428,10900.0,0.0,0.0,10900.0,13515.830957088434,0.0,0.0,13669.410815767891,2.2453471091520782,0.0,422.2453471091521,-25110.992574071774,24415.830957088434,2771.9716169833428,2076.8100000000004,20250815,LOAN MIN PAYMENT (Student Loans: Interest -$69.61); LOAN MIN PAYMENT (Student Loans: Principal Balance -$153.58); LOAN MIN PAYMENT (Checking -$223.19),sjcc fall 2025 tuition (Checking -$400.00); food (Credit +$20.00)
277,20250804,2076.8100000000004,1255.0,1536.9716169833428,0.0,1536.9716169833428,10900.0,0.0,0.0,10900.0,13515.830957088434,2.2202597054765394,0.0,13515.830957088434,2.2202597054765394,0.0,22.22025970547654,-25133.212833777252,24418.05121679391,2791.9716169833428,2076.8100000000004,20250815,,food (Credit +$20.00)
278,20250805,4.547473508864641e-13,735.1616169833428,0.0,2076.81,1536.9716169833428,10900.0,0.0,0.0,10900.0,13515.830957088434,4.440519410953079,0.0,13515.830957088434,2.2202597054765394,0.0,22.22025970547654,-25155.43309348273,24420.271476499387,735.1616169833428,4.547473508864641e-13,20250815,ADDTL CC PAYMENT (Checking -$539.84); ADDTL CC PAYMENT (Credit: Curr Stmt Bal -$539.84); ADDTL CC PAYMENT (Checking -$1536.97); ADDTL CC PAYMENT (Credit: Prev Stmt Bal -$1536.97),food (Credit +$20.00)
279,20250806,4.547473508864641e-13,755.1616169833428,0.0,2076.81,1536.9716169833428,10900.0,0.0,0.0,10900.0,13515.830957088434,6.660779116429618,0.0,13515.830957088434,2.220259705476539,0.0,22.22025970547654,-25177.653353188205,24422.49173620486,755.1616169833428,4.547473508864641e-13,20250815,,food (Credit +$20.00)
280,20250807,4.547473508864641e-13,0,812.2922896302985,2076.81,1536.9716169833428,10900.0,0.0,0.0,10900.0,13515.830957088434,8.881038821906158,0.0,13515.830957088434,39.350259705476546,0.0,59.350259705476546,-25237.00428554064,24424.71199591034,812.2922896302985,4.547473508864641e-13,20250815,CC MIN PAYMENT ALREADY MADE (Checking -$0.00); CC MIN PAYMENT ALREADY MADE (Credit: Prev Stmt Bal -$0.00); CC INTEREST (Credit: Prev Stmt Bal +$37.13),food (Credit +$20.00)
281,20250808,4.547473508864641e-13,20.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,11.101298527382697,0.0,13515.830957088434,2.22025970547654,0.0,22.22025970547654,-25259.224545246114,24426.932255615815,832.2922896302985,4.547473508864641e-13,20250815,,food (Credit +$20.00)
282,20250809,4.547473508864641e-13,40.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,13.321558232859237,0.0,13515.830957088434,2.22025970547654,0.0,22.22025970547654,-25281.444804951592,24429.152515321293,852.2922896302985,4.547473508864641e-13,20250815,,food (Credit +$20.00)
283,20250810,4.547473508864641e-13,60.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,15.541817938335777,0.0,13515.830957088434,2.22025970547654,0.0,22.22025970547654,-25303.665064657067,24431.372775026768,872.2922896302985,4.547473508864641e-13,20250815,,food (Credit +$20.00)
284,20250811,4.547473508864641e-13,80.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,17.762077643812315,0.0,13515.830957088434,2.220259705476538,0.0,22.220259705476536,-25325.885324362545,24433.593034732246,892.2922896302985,4.547473508864641e-13,20250815,,food (Credit +$20.00)
285,20250812,4.547473508864641e-13,180.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,19.982337349288855,0.0,13515.830957088434,2.22025970547654,0.0,102.22025970547654,-25428.10558406802,24435.81329443772,992.2922896302985,4.547473508864641e-13,20250815,,gas (Credit +$80.00); food (Credit +$20.00)
286,20250813,4.547473508864641e-13,200.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,22.202597054765395,0.0,13515.830957088434,2.22025970547654,0.0,22.22025970547654,-25450.3258437735,24438.0335541432,1012.2922896302985,4.547473508864641e-13,20250815,,food (Credit +$20.00)
287,20250814,4.547473508864641e-13,220.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,24.422856760241935,0.0,13515.830957088434,2.22025970547654,0.0,22.22025970547654,-25472.546103478973,24440.253813848674,1032.2922896302985,4.547473508864641e-13,20250815,,food (Credit +$20.00)
288,20250815,1600.0000000000005,240.0,812.2922896302985,0.0,812.2922896302985,10900.0,0.0,0.0,10900.0,13515.830957088434,26.643116465718474,0.0,13515.830957088434,2.22025970547654,1577.7797402945234,0.0,-23894.76636318445,24442.474073554153,1052.2922896302985,1600.0000000000005,,INCOME (Checking +$1600.00),EMT income (Checking +$1600.00); food (Credit +$20.00)
